,lon,lat,alt,accuracy,speed,angle
20140120 15:31:46:936,-4.672305679321289E8,-2.356015396118164E8,716.1803,40.0,7.8750505E-28,-12.199951
20140120 15:31:47:135,-4.672305679321289E8,-2.356015396118164E8,716.1803,40.0,7.8750505E-28,-12.199951
20140120 15:31:47:336,-4.672305679321289E8,-2.356015396118164E8,716.1803,40.0,7.8750505E-28,-12.199951
20140120 15:31:47:537,-4.6723060607910156E8,-2.3560150146484375E8,716.20526,40.0,4.0257954E-31,-38.69995
20140120 15:31:47:736,-4.6723060607910156E8,-2.3560150146484375E8,716.20526,40.0,4.0257954E-31,-38.69995
20140120 15:31:47:936,-4.6723060607910156E8,-2.3560150146484375E8,716.20526,40.0,4.0257954E-31,-38.69995
20140120 15:31:48:136,-4.6723060607910156E8,-2.3560150146484375E8,716.20526,40.0,4.0257954E-31,-38.69995
20140120 15:31:48:361,-4.6723060607910156E8,-2.3560150146484375E8,716.20526,40.0,4.0257954E-31,-38.69995
20140120 15:31:48:537,-4.672306442260742E8,-2.3560150146484375E8,716.232,40.0,2.0823882E-34,68.20001
20140120 15:31:48:740,-4.672306442260742E8,-2.3560150146484375E8,716.232,40.0,2.0823882E-34,68.20001
20140120 15:31:48:937,-4.672306442260742E8,-2.3560150146484375E8,716.232,40.0,2.0823882E-34,68.20001
20140120 15:31:49:136,-4.672306442260742E8,-2.3560150146484375E8,716.232,40.0,2.0823882E-34,68.20001
20140120 15:31:49:392,-4.672306442260742E8,-2.3560150146484375E8,716.232,40.0,2.0823882E-34,68.20001
20140120 15:31:49:536,-4.672306823730469E8,-2.3560150146484375E8,716.2592,60.0,1.2110806E-37,62.799988
20140120 15:31:49:777,-4.672306823730469E8,-2.3560150146484375E8,716.2592,60.0,1.2110806E-37,62.799988
20140120 15:31:49:961,-4.672306823730469E8,-2.3560150146484375E8,716.2592,60.0,1.2110806E-37,62.799988
20140120 15:31:50:162,-4.672306823730469E8,-2.3560150146484375E8,716.2592,60.0,1.2110806E-37,62.799988
20140120 15:31:50:341,-4.672306823730469E8,-2.3560150146484375E8,716.2592,60.0,1.2110806E-37,62.799988
20140120 15:31:50:540,-4.6723072052001953E8,-2.3560150146484375E8,716.28595,60.0,5.7874E-41,46.299988
20140120 15:31:50:737,-4.6723072052001953E8,-2.3560150146484375E8,716.28595,60.0,5.7874E-41,46.299988
20140120 15:31:50:936,-4.6723072052001953E8,-2.3560150146484375E8,716.28595,60.0,5.7874E-41,46.299988
20140120 15:31:51:195,-4.6723072052001953E8,-2.3560150146484375E8,716.28595,60.0,5.7874E-41,46.299988
20140120 15:31:51:337,-4.6723072052001953E8,-2.3560150146484375E8,716.28595,60.0,5.7874E-41,46.299988
20140120 15:31:51:536,-4.672307586669922E8,-2.3560148239135742E8,716.3124,80.0,2.8E-44,89.099976
20140120 15:31:51:736,-4.672307586669922E8,-2.3560148239135742E8,716.3124,80.0,2.8E-44,89.099976
20140120 15:31:51:936,-4.672307586669922E8,-2.3560148239135742E8,716.3124,80.0,2.8E-44,89.099976
20140120 15:31:52:136,-4.672307586669922E8,-2.3560148239135742E8,716.3124,80.0,2.8E-44,89.099976
20140120 15:31:52:342,-4.672307586669922E8,-2.3560148239135742E8,716.3124,80.0,2.8E-44,89.099976
20140120 15:31:52:564,-4.6723079681396484E8,-2.3560148239135742E8,716.33777,60.0,0.0,108.5
20140120 15:31:52:765,-4.6723079681396484E8,-2.3560148239135742E8,716.33777,60.0,0.0,108.5
20140120 15:31:52:937,-4.6723079681396484E8,-2.3560148239135742E8,716.33777,60.0,0.0,108.5
20140120 15:31:53:137,-4.6723079681396484E8,-2.3560148239135742E8,716.33777,60.0,0.0,108.5
20140120 15:31:53:384,-4.6723079681396484E8,-2.3560148239135742E8,716.33777,60.0,0.0,108.5
20140120 15:31:53:537,-4.6723079681396484E8,-2.356014633178711E8,716.36194,60.0,0.0,114.0
20140120 15:31:53:736,-4.6723079681396484E8,-2.356014633178711E8,716.36194,60.0,0.0,114.0
20140120 15:31:53:935,-4.6723079681396484E8,-2.356014633178711E8,716.36194,60.0,0.0,114.0
20140120 15:31:54:136,-4.6723079681396484E8,-2.356014633178711E8,716.36194,60.0,0.0,114.0
20140120 15:31:54:342,-4.6723079681396484E8,-2.356014633178711E8,716.36194,60.0,0.0,114.0
20140120 15:31:54:538,-4.672308349609375E8,-2.356014633178711E8,716.38727,40.0,0.0,121.20001
20140120 15:31:54:736,-4.672308349609375E8,-2.356014633178711E8,716.38727,40.0,0.0,121.20001
20140120 15:31:54:935,-4.672308349609375E8,-2.356014633178711E8,716.38727,40.0,0.0,121.20001
20140120 15:31:55:136,-4.672308349609375E8,-2.356014633178711E8,716.38727,40.0,0.0,121.20001
20140120 15:31:55:342,-4.672308349609375E8,-2.356014633178711E8,716.38727,40.0,0.0,121.20001
20140120 15:31:55:537,-4.6723079681396484E8,-2.356014633178711E8,716.4126,60.0,0.0,-107.0
20140120 15:31:55:825,-4.6723079681396484E8,-2.356014633178711E8,716.4126,60.0,0.0,-107.0
20140120 15:31:55:968,-4.6723079681396484E8,-2.356014633178711E8,716.4126,60.0,0.0,-107.0
20140120 15:31:56:176,-4.6723079681396484E8,-2.356014633178711E8,716.4126,60.0,0.0,-107.0
20140120 15:31:56:338,-4.6723079681396484E8,-2.356014633178711E8,716.4126,60.0,0.0,-107.0
20140120 15:31:56:535,-4.6723079681396484E8,-2.3560144424438477E8,716.4376,60.0,0.0,-82.599976
20140120 15:31:56:779,-4.6723079681396484E8,-2.3560144424438477E8,716.4376,60.0,0.0,-82.599976
20140120 15:31:56:936,-4.6723079681396484E8,-2.3560144424438477E8,716.4376,60.0,0.0,-82.599976
20140120 15:31:57:136,-4.6723079681396484E8,-2.3560144424438477E8,716.4376,60.0,0.0,-82.599976
20140120 15:31:57:354,-4.6723079681396484E8,-2.3560144424438477E8,716.4376,60.0,0.0,-82.599976
20140120 15:31:57:538,-4.6723079681396484E8,-2.3560144424438477E8,716.46185,60.0,0.0,-42.0
20140120 15:31:57:737,-4.6723079681396484E8,-2.3560144424438477E8,716.46185,60.0,0.0,-42.0
20140120 15:31:57:939,-4.6723079681396484E8,-2.3560144424438477E8,716.46185,60.0,0.0,-42.0
20140120 15:31:58:148,-4.6723079681396484E8,-2.3560144424438477E8,716.46185,60.0,0.0,-42.0
20140120 15:31:58:336,-4.6723079681396484E8,-2.3560144424438477E8,716.46185,60.0,0.0,-42.0
20140120 15:31:58:577,-4.672307586669922E8,-2.3560144424438477E8,716.48627,60.0,0.0,-150.70001
20140120 15:31:58:770,-4.672307586669922E8,-2.3560144424438477E8,716.48627,60.0,0.0,-150.70001
20140120 15:31:58:938,-4.672307586669922E8,-2.3560144424438477E8,716.48627,60.0,0.0,-150.70001
20140120 15:31:59:136,-4.672307586669922E8,-2.3560144424438477E8,716.48627,60.0,0.0,-150.70001
20140120 15:31:59:367,-4.672307586669922E8,-2.3560142517089844E8,716.51086,60.0,0.0,-127.400024
20140120 15:31:59:535,-4.672307586669922E8,-2.3560142517089844E8,716.51086,60.0,0.0,-127.400024
20140120 15:31:59:736,-4.672307586669922E8,-2.3560142517089844E8,716.51086,60.0,0.0,-127.400024
20140120 15:31:59:935,-4.672307586669922E8,-2.3560142517089844E8,716.51086,60.0,0.0,-127.400024
20140120 15:32:00:136,-4.672307586669922E8,-2.3560142517089844E8,716.51086,60.0,0.0,-127.400024
20140120 15:32:00:360,-4.672307586669922E8,-2.3560142517089844E8,716.53577,40.0,0.0,-104.79999
20140120 15:32:00:549,-4.672307586669922E8,-2.3560142517089844E8,716.53577,40.0,0.0,-104.79999
20140120 15:32:00:754,-4.672307586669922E8,-2.3560142517089844E8,716.53577,40.0,0.0,-104.79999
20140120 15:32:00:935,-4.672307586669922E8,-2.3560142517089844E8,716.53577,40.0,0.0,-104.79999
20140120 15:32:01:135,-4.672307586669922E8,-2.3560142517089844E8,716.53577,40.0,0.0,-104.79999
20140120 15:32:01:357,-4.6723079681396484E8,-2.3560142517089844E8,716.5606,40.0,0.0,-75.5
20140120 15:32:01:536,-4.6723079681396484E8,-2.3560142517089844E8,716.5606,40.0,0.0,-75.5
20140120 15:32:01:735,-4.6723079681396484E8,-2.3560142517089844E8,716.5606,40.0,0.0,-75.5
20140120 15:32:01:935,-4.6723079681396484E8,-2.3560142517089844E8,716.5606,40.0,0.0,-75.5
20140120 15:32:02:135,-4.6723079681396484E8,-2.3560142517089844E8,716.5606,40.0,0.0,-75.5
20140120 15:32:02:359,-4.6723079681396484E8,-2.3560142517089844E8,716.5606,40.0,0.0,-84.599976
20140120 15:32:02:537,-4.6723079681396484E8,-2.3560144424438477E8,716.58234,40.0,0.0,-84.599976
20140120 15:32:02:735,-4.6723079681396484E8,-2.3560144424438477E8,716.58234,40.0,0.0,-84.599976
20140120 15:32:02:935,-4.6723079681396484E8,-2.3560144424438477E8,716.58234,40.0,0.0,-84.599976
20140120 15:32:03:136,-4.6723079681396484E8,-2.3560144424438477E8,716.58234,40.0,0.0,-84.599976
20140120 15:32:03:335,-4.6723079681396484E8,-2.3560144424438477E8,716.58234,40.0,0.0,-84.599976
20140120 15:32:03:535,-4.672307586669922E8,-2.3560144424438477E8,716.60254,40.0,0.0,-63.900024
20140120 15:32:03:753,-4.672307586669922E8,-2.3560144424438477E8,716.60254,40.0,0.0,-63.900024
20140120 15:32:03:950,-4.672307586669922E8,-2.3560144424438477E8,716.60254,40.0,0.0,-63.900024
20140120 15:32:04:135,-4.672307586669922E8,-2.3560144424438477E8,716.60254,40.0,0.0,-63.900024
20140120 15:32:04:336,-4.672307586669922E8,-2.3560144424438477E8,716.60254,40.0,0.0,-63.900024
20140120 15:32:04:535,-4.672307586669922E8,-2.356014633178711E8,716.6217,40.0,0.0,-24.0
20140120 15:32:04:743,-4.672307586669922E8,-2.356014633178711E8,716.6217,40.0,0.0,-24.0
20140120 15:32:04:938,-4.672307586669922E8,-2.356014633178711E8,716.6217,40.0,0.0,-24.0
20140120 15:32:05:150,-4.672307586669922E8,-2.356014633178711E8,716.6217,40.0,0.0,-24.0
20140120 15:32:05:340,-4.672307586669922E8,-2.356014633178711E8,716.6217,40.0,0.0,-24.0
20140120 15:32:05:537,-4.672307586669922E8,-2.356014633178711E8,716.6415,40.0,0.0,41.700012
20140120 15:32:05:736,-4.672307586669922E8,-2.356014633178711E8,716.6415,40.0,0.0,41.700012
20140120 15:32:05:938,-4.672307586669922E8,-2.356014633178711E8,716.6415,40.0,0.0,41.700012
20140120 15:32:06:164,-4.672307586669922E8,-2.356014633178711E8,716.6415,40.0,0.0,41.700012
20140120 15:32:06:344,-4.672307586669922E8,-2.356014633178711E8,716.6415,40.0,0.0,41.700012
20140120 15:32:06:544,-4.672307586669922E8,-2.356014633178711E8,716.6632,40.0,0.0,37.599976
20140120 15:32:06:751,-4.672307586669922E8,-2.356014633178711E8,716.6632,40.0,0.0,37.599976
20140120 15:32:06:936,-4.672307586669922E8,-2.356014633178711E8,716.6632,40.0,0.0,37.599976
20140120 15:32:07:140,-4.672307586669922E8,-2.356014633178711E8,716.6632,40.0,0.0,37.599976
20140120 15:32:07:337,-4.672307586669922E8,-2.356014633178711E8,716.6632,40.0,0.0,37.599976
20140120 15:32:07:536,-4.672307586669922E8,-2.356014633178711E8,716.6845,40.0,0.0,42.5
20140120 15:32:07:760,-4.672307586669922E8,-2.356014633178711E8,716.6845,40.0,0.0,42.5
20140120 15:32:07:937,-4.672307586669922E8,-2.356014633178711E8,716.6845,40.0,0.0,42.5
20140120 15:32:08:136,-4.672307586669922E8,-2.356014633178711E8,716.6845,40.0,0.0,42.5
20140120 15:32:08:347,-4.672307586669922E8,-2.356014633178711E8,716.6845,40.0,0.0,42.5
20140120 15:32:08:579,-4.672307586669922E8,-2.3560148239135742E8,716.7053,40.0,0.0,-47.30005
20140120 15:32:08:870,-4.672307586669922E8,-2.3560148239135742E8,716.7053,40.0,0.0,-47.30005
20140120 15:32:08:955,-4.672307586669922E8,-2.3560148239135742E8,716.7053,40.0,0.0,-47.30005
20140120 15:32:09:137,-4.672307586669922E8,-2.3560148239135742E8,716.7053,40.0,0.0,-47.30005
20140120 15:32:09:341,-4.672307586669922E8,-2.3560148239135742E8,716.7053,40.0,0.0,-47.30005
20140120 15:32:09:562,-4.672307586669922E8,-2.3560148239135742E8,716.72473,40.0,0.0,59.299988
20140120 15:32:09:846,-4.672307586669922E8,-2.3560148239135742E8,716.72473,40.0,0.0,59.299988
20140120 15:32:09:952,-4.672307586669922E8,-2.3560148239135742E8,716.72473,40.0,0.0,59.299988
20140120 15:32:10:136,-4.672307586669922E8,-2.3560148239135742E8,716.72473,40.0,0.0,59.299988
20140120 15:32:10:337,-4.672307586669922E8,-2.3560148239135742E8,716.72473,40.0,0.0,59.299988
20140120 15:32:10:540,-4.672307586669922E8,-2.3560148239135742E8,716.7436,40.0,0.0,77.0
20140120 15:32:10:739,-4.672307586669922E8,-2.3560148239135742E8,716.7436,40.0,0.0,77.0
20140120 15:32:10:947,-4.672307586669922E8,-2.3560148239135742E8,716.7436,40.0,0.0,77.0
20140120 15:32:11:138,-4.672307586669922E8,-2.3560148239135742E8,716.7436,40.0,0.0,77.0
20140120 15:32:11:353,-4.672307586669922E8,-2.3560148239135742E8,716.7436,40.0,0.0,77.0
20140120 15:32:11:535,-4.672307586669922E8,-2.3560148239135742E8,716.7613,40.0,0.0,90.79999
20140120 15:32:11:737,-4.672307586669922E8,-2.3560148239135742E8,716.7613,40.0,0.0,90.79999
20140120 15:32:11:937,-4.672307586669922E8,-2.3560148239135742E8,716.7613,40.0,0.0,90.79999
20140120 15:32:12:140,-4.672307586669922E8,-2.3560148239135742E8,716.7613,40.0,0.0,90.79999
20140120 15:32:12:340,-4.672307586669922E8,-2.3560148239135742E8,716.7613,40.0,0.0,90.79999
20140120 15:32:12:536,-4.672307586669922E8,-2.3560150146484375E8,716.7779,40.0,0.0,0.5999756
20140120 15:32:12:736,-4.672307586669922E8,-2.3560150146484375E8,716.7779,40.0,0.0,0.5999756
20140120 15:32:12:987,-4.672307586669922E8,-2.3560150146484375E8,716.7779,40.0,0.0,0.5999756
20140120 15:32:13:154,-4.672307586669922E8,-2.3560150146484375E8,716.7779,40.0,0.0,0.5999756
20140120 15:32:13:341,-4.672307586669922E8,-2.3560150146484375E8,716.7779,40.0,0.0,0.5999756
20140120 15:32:13:535,-4.6723079681396484E8,-2.3560148239135742E8,716.9259,40.0,8.019359,-63.099976
20140120 15:32:13:736,-4.6723079681396484E8,-2.3560148239135742E8,716.9259,40.0,8.019359,-63.099976
20140120 15:32:13:936,-4.6723079681396484E8,-2.3560148239135742E8,716.9259,40.0,8.019359,-63.099976
20140120 15:32:14:138,-4.6723079681396484E8,-2.3560148239135742E8,716.9259,40.0,8.019359,-63.099976
20140120 15:32:14:343,-4.6723079681396484E8,-2.3560148239135742E8,716.9259,40.0,8.019359,-63.099976
20140120 15:32:14:555,-4.672307586669922E8,-2.3560148239135742E8,717.065,40.0,9.975742,-71.900024
20140120 15:32:14:755,-4.672307586669922E8,-2.3560148239135742E8,717.065,40.0,9.975742,-71.900024
20140120 15:32:14:961,-4.672307586669922E8,-2.3560148239135742E8,717.065,40.0,9.975742,-71.900024
20140120 15:32:15:153,-4.672307586669922E8,-2.3560148239135742E8,717.065,40.0,9.975742,-71.900024
20140120 15:32:15:364,-4.672307586669922E8,-2.3560148239135742E8,717.065,40.0,9.975742,-71.900024
20140120 15:32:15:565,-4.672309112548828E8,-2.3560144424438477E8,717.1894,40.0,10.524854,-69.20001
20140120 15:32:15:769,-4.672309112548828E8,-2.3560144424438477E8,717.1894,40.0,10.524854,-69.20001
20140120 15:32:15:936,-4.672309112548828E8,-2.3560144424438477E8,717.1894,40.0,10.524854,-69.20001
20140120 15:32:16:136,-4.672309112548828E8,-2.3560144424438477E8,717.1894,40.0,10.524854,-69.20001
20140120 15:32:16:337,-4.672309112548828E8,-2.3560144424438477E8,717.1894,40.0,10.524854,-69.20001
20140120 15:32:16:547,-4.6723106384277344E8,-2.3560138702392578E8,717.314,60.0,10.724865,-69.29999
20140120 15:32:16:779,-4.6723106384277344E8,-2.3560138702392578E8,717.314,60.0,10.724865,-69.29999
20140120 15:32:16:938,-4.6723106384277344E8,-2.3560138702392578E8,717.314,60.0,10.724865,-69.29999
20140120 15:32:17:669,-4.6723106384277344E8,-2.3560138702392578E8,717.314,60.0,10.724865,-69.29999
20140120 15:32:17:691,-4.6723106384277344E8,-2.3560138702392578E8,717.314,60.0,10.724865,-69.29999
20140120 15:32:17:740,-4.6723121643066406E8,-2.356013298034668E8,717.4452,40.0,10.327566,-61.0
20140120 15:32:17:882,-4.6723121643066406E8,-2.356013298034668E8,717.4452,40.0,10.327566,-61.0
20140120 15:32:18:011,-4.6723121643066406E8,-2.356013298034668E8,717.4452,40.0,10.327566,-61.0
20140120 15:32:18:136,-4.6723121643066406E8,-2.356013298034668E8,717.4452,40.0,10.327566,-61.0
20140120 15:32:18:344,-4.6723121643066406E8,-2.356013298034668E8,717.4452,40.0,10.327566,-61.0
20140120 15:32:18:537,-4.672312927246094E8,-2.356012725830078E8,717.57043,40.0,9.444417,-61.599976
20140120 15:32:18:811,-4.672312927246094E8,-2.356012725830078E8,717.57043,40.0,9.444417,-61.599976
20140120 15:32:18:936,-4.672312927246094E8,-2.356012725830078E8,717.57043,40.0,9.444417,-61.599976
20140120 15:32:19:136,-4.672312927246094E8,-2.356012725830078E8,717.57043,40.0,9.444417,-61.599976
20140120 15:32:19:339,-4.672312927246094E8,-2.356012725830078E8,717.57043,40.0,9.444417,-61.599976
20140120 15:32:19:537,-4.6723140716552734E8,-2.3560125350952148E8,717.69135,40.0,9.458852,-78.5
20140120 15:32:19:738,-4.6723140716552734E8,-2.3560125350952148E8,717.69135,40.0,9.458852,-78.5
20140120 15:32:19:935,-4.6723140716552734E8,-2.3560125350952148E8,717.69135,40.0,9.458852,-78.5
20140120 15:32:20:157,-4.6723140716552734E8,-2.3560125350952148E8,717.69135,40.0,9.458852,-78.5
20140120 15:32:20:376,-4.6723140716552734E8,-2.3560125350952148E8,717.69135,40.0,9.458852,-78.5
20140120 15:32:20:572,-4.6723148345947266E8,-2.3560121536254883E8,717.83875,40.0,8.622944,-75.400024
20140120 15:32:20:783,-4.6723148345947266E8,-2.3560121536254883E8,717.83875,40.0,8.622944,-75.400024
20140120 15:32:20:965,-4.6723148345947266E8,-2.3560121536254883E8,717.83875,40.0,8.622944,-75.400024
20140120 15:32:21:167,-4.6723148345947266E8,-2.3560121536254883E8,717.83875,40.0,8.622944,-75.400024
20140120 15:32:21:393,-4.6723148345947266E8,-2.3560121536254883E8,717.83875,40.0,8.622944,-75.400024
20140120 15:32:21:576,-4.6723148345947266E8,-2.3560121536254883E8,717.85364,40.0,0.009685643,-62.200012
20140120 15:32:21:755,-4.6723148345947266E8,-2.3560121536254883E8,717.85364,40.0,0.009685643,-62.200012
20140120 15:32:21:936,-4.6723148345947266E8,-2.3560121536254883E8,717.85364,40.0,0.009685643,-62.200012
20140120 15:32:22:139,-4.6723148345947266E8,-2.3560121536254883E8,717.85364,40.0,0.009685643,-62.200012
20140120 15:32:22:378,-4.6723148345947266E8,-2.3560121536254883E8,717.85364,40.0,0.009685643,-62.200012
20140120 15:32:22:559,-4.6723148345947266E8,-2.3560121536254883E8,717.86816,40.0,5.5978308E-6,43.5
20140120 15:32:22:755,-4.6723148345947266E8,-2.3560121536254883E8,717.86816,40.0,5.5978308E-6,43.5
20140120 15:32:22:936,-4.6723148345947266E8,-2.3560121536254883E8,717.86816,40.0,5.5978308E-6,43.5
20140120 15:32:23:162,-4.6723148345947266E8,-2.3560121536254883E8,717.86816,40.0,5.5978308E-6,43.5
20140120 15:32:23:338,-4.6723148345947266E8,-2.3560121536254883E8,717.86816,40.0,5.5978308E-6,43.5
20140120 15:32:23:538,-4.6723148345947266E8,-2.3560121536254883E8,717.8822,40.0,2.4283509E-9,110.29999
20140120 15:32:23:741,-4.6723148345947266E8,-2.3560121536254883E8,717.8822,40.0,2.4283509E-9,110.29999
20140120 15:32:23:936,-4.6723148345947266E8,-2.3560121536254883E8,717.8822,40.0,2.4283509E-9,110.29999
20140120 15:32:24:135,-4.6723148345947266E8,-2.3560121536254883E8,717.8822,40.0,2.4283509E-9,110.29999
20140120 15:32:24:349,-4.6723148345947266E8,-2.3560121536254883E8,717.8822,40.0,2.4283509E-9,110.29999
20140120 15:32:24:539,-4.672315216064453E8,-2.3560121536254883E8,717.8973,40.0,2.3214763E-12,8.799988
20140120 15:32:24:737,-4.672315216064453E8,-2.3560121536254883E8,717.8973,40.0,2.3214763E-12,8.799988
20140120 15:32:24:936,-4.672315216064453E8,-2.3560121536254883E8,717.8973,40.0,2.3214763E-12,8.799988
20140120 15:32:25:136,-4.672315216064453E8,-2.3560121536254883E8,717.8973,40.0,2.3214763E-12,8.799988
20140120 15:32:25:350,-4.672315216064453E8,-2.3560121536254883E8,717.8973,40.0,2.3214763E-12,8.799988
20140120 15:32:25:536,-4.672315216064453E8,-2.356011962890625E8,717.9131,40.0,5.442695E-16,-29.199951
20140120 15:32:25:739,-4.672315216064453E8,-2.356011962890625E8,717.9131,40.0,5.442695E-16,-29.199951
20140120 15:32:25:937,-4.672315216064453E8,-2.356011962890625E8,717.9131,40.0,5.442695E-16,-29.199951
20140120 15:32:26:135,-4.672315216064453E8,-2.356011962890625E8,717.9131,40.0,5.442695E-16,-29.199951
20140120 15:32:26:340,-4.672315216064453E8,-2.356011962890625E8,717.9131,40.0,5.442695E-16,-29.199951
20140120 15:32:26:537,-4.672315216064453E8,-2.356011962890625E8,717.92816,40.0,1.703992E-19,-74.900024
20140120 15:32:26:737,-4.672315216064453E8,-2.356011962890625E8,717.92816,40.0,1.703992E-19,-74.900024
20140120 15:32:26:957,-4.672315216064453E8,-2.356011962890625E8,717.92816,40.0,1.703992E-19,-74.900024
20140120 15:32:27:136,-4.672315216064453E8,-2.356011962890625E8,717.92816,40.0,1.703992E-19,-74.900024
20140120 15:32:27:335,-4.672315216064453E8,-2.356011962890625E8,717.92816,40.0,1.703992E-19,-74.900024
20140120 15:32:27:595,-4.672315216064453E8,-2.356011962890625E8,717.9422,40.0,7.426854E-23,-79.5
20140120 15:32:27:770,-4.672315216064453E8,-2.356011962890625E8,717.9422,40.0,7.426854E-23,-79.5
20140120 15:32:27:936,-4.672315216064453E8,-2.356011962890625E8,717.9422,40.0,7.426854E-23,-79.5
20140120 15:32:28:168,-4.672315216064453E8,-2.356011962890625E8,717.9422,40.0,7.426854E-23,-79.5
20140120 15:32:28:344,-4.672315216064453E8,-2.356011962890625E8,717.9422,40.0,7.426854E-23,-79.5
20140120 15:32:28:536,-4.6723148345947266E8,-2.356011962890625E8,717.9554,40.0,4.434187E-26,-96.20001
20140120 15:32:28:803,-4.6723148345947266E8,-2.356011962890625E8,717.9554,40.0,4.434187E-26,-96.20001
20140120 15:32:28:936,-4.6723148345947266E8,-2.356011962890625E8,717.9554,40.0,4.434187E-26,-96.20001
20140120 15:32:29:136,-4.6723148345947266E8,-2.356011962890625E8,717.9554,40.0,4.434187E-26,-96.20001
